p_mutation,sigma_start,Tau_prime_scale,tau_scale,score
0.5,1.5,0.4,0.1,9.65937519812642
0.5,1.5,0.4,0.2,9.75605773997299
0.5,1.5,0.4,0.3,9.84731312946835
0.5,1.5,0.4,0.4,9.9067244692857
0.5,1.5,0.4,0.5,9.97309362902623
0.5,1.5,0.4,0.6,9.97734711592981
0.5,1.5,0.4,0.7,9.99564202367057
0.5,1.5,0.4,0.8,9.99856723175735
0.5,1.5,0.4,0.9,9.99807520859455
0.5,1.5,0.4,1,9.9999650867278
0.5,1.5,0.5,0.1,9.80546852529848
0.5,1.5,0.5,0.2,9.90781181984318
0.5,1.5,0.5,0.3,9.95735871862177
0.5,1.5,0.5,0.4,9.97562711432086
0.5,1.5,0.5,0.5,9.99721019565976
0.5,1.5,0.5,0.6,9.99927845305703
0.5,1.5,0.5,0.7,9.99998199899316
0.5,1.5,0.5,0.8,9.99996350443754
0.5,1.5,0.5,0.9,9.99997449071025
0.5,1.5,0.5,1,9.99998415227136
0.5,1.5,0.6,0.1,9.95310430264942
0.5,1.5,0.6,0.2,9.97936441684171
0.5,1.5,0.6,0.3,9.99128441741977
0.5,1.5,0.6,0.4,9.99965089462613
0.5,1.5,0.6,0.5,9.99862561755415
0.5,1.5,0.6,0.6,9.99998706947497
0.5,1.5,0.6,0.7,9.99998480510519
0.5,1.5,0.6,0.8,9.99998665692345
0.5,1.5,0.6,0.9,9.99998600049079
0.5,1.5,0.6,1,9.99999210022272
0.5,1.5,0.7,0.1,9.98170363326288
0.5,1.5,0.7,0.2,9.9950517325989
0.5,1.5,0.7,0.3,9.99959423045063
0.5,1.5,0.7,0.4,9.99973415634869
0.5,1.5,0.7,0.5,9.99999483113059
0.5,1.5,0.7,0.6,9.99998455162161
0.5,1.5,0.7,0.7,9.99999232405338
0.5,1.5,0.7,0.8,9.99998704236582
0.5,1.5,0.7,0.9,9.9999929205458
0.5,1.5,0.7,1,9.99998156274777
0.5,1.5,0.8,0.1,9.99931070727225
0.5,1.5,0.8,0.2,9.9997997273687
0.5,1.5,0.8,0.3,9.99984876323066
0.5,1.5,0.8,0.4,9.99998755880622
0.5,1.5,0.8,0.5,9.99998821401295
0.5,1.5,0.8,0.6,9.99996026442839
0.5,1.5,0.8,0.7,9.99998771213604
0.5,1.5,0.8,0.8,9.99998760371261
0.5,1.5,0.8,0.9,9.99999088735223
0.5,1.5,0.8,1,9.99997982198618
0.5,1.5,0.9,0.1,9.99998248284087
0.5,1.5,0.9,0.2,9.99998492472239
0.5,1.5,0.9,0.3,9.99999555524776
0.5,1.5,0.9,0.4,9.99999308426183
0.5,1.5,0.9,0.5,9.99999125435428
0.5,1.5,0.9,0.6,9.99999341252616
0.5,1.5,0.9,0.7,9.99996994068507
0.5,1.5,0.9,0.8,9.99997646190496
0.5,1.5,0.9,0.9,9.99999019617862
0.5,1.5,0.9,1,9.99997391264732
0.5,1.5,1,0.1,9.99999060423154
0.5,1.5,1,0.2,9.99999312274297
0.5,1.5,1,0.3,9.99997973843275
0.5,1.5,1,0.4,9.99998450422749
0.5,1.5,1,0.5,9.99998764015833
0.5,1.5,1,0.6,9.99997985630718
0.5,1.5,1,0.7,9.99997873992272
0.5,1.5,1,0.8,9.99996136052975
0.5,1.5,1,0.9,9.99997874469494
0.5,1.5,1,1,9.9999854403456
0.5,1.6,0.1,0.1,9.99988807011396
0.5,1.6,0.1,0.2,9.99974824404367
0.5,1.6,0.1,0.3,9.99986504338666
0.5,1.6,0.1,0.4,9.99969265093713
0.5,1.6,0.1,0.5,9.99971268734645
0.5,1.6,0.1,0.6,9.99995517208678
0.5,1.6,0.1,0.7,9.99952508155492
0.5,1.6,0.1,0.8,9.99983624350477
0.5,1.6,0.1,0.9,9.99976343606112
0.5,1.6,0.1,1,9.99986321250576
0.5,1.6,0.2,0.1,9.82752452756018
0.5,1.6,0.2,0.2,9.84673126547749
0.5,1.6,0.2,0.3,9.8746065124915
0.5,1.6,0.2,0.4,9.90084380713287
0.5,1.6,0.2,0.5,9.93346349100927
0.5,1.6,0.2,0.6,9.97106779626136
0.5,1.6,0.2,0.7,9.9597159432795
0.5,1.6,0.2,0.8,9.98292095539723
0.5,1.6,0.2,0.9,9.97453279463722
0.5,1.6,0.2,1,9.99468940569627
0.5,1.6,0.3,0.1,9.56146376587604
0.5,1.6,0.3,0.2,9.73228068687897
0.5,1.6,0.3,0.3,9.78488929345727
0.5,1.6,0.3,0.4,9.84566607420245
0.5,1.6,0.3,0.5,9.88061726698251
0.5,1.6,0.3,0.6,9.94811881816646
0.5,1.6,0.3,0.7,9.97631919286567
0.5,1.6,0.3,0.8,9.9904263647202
0.5,1.6,0.3,0.9,9.99684344648038
0.5,1.6,0.3,1,9.99852418148084
0.5,1.6,0.4,0.1,9.65937519812642
0.5,1.6,0.4,0.2,9.75605773997299
0.5,1.6,0.4,0.3,9.84731312946835
0.5,1.6,0.4,0.4,9.9067244692857
0.5,1.6,0.4,0.5,9.97309362902623
0.5,1.6,0.4,0.6,9.97734711592981
0.5,1.6,0.4,0.7,9.99564202367057
0.5,1.6,0.4,0.8,9.99856723175735
0.5,1.6,0.4,0.9,9.99807520859455
0.5,1.6,0.4,1,9.9999650867278
0.5,1.6,0.5,0.1,9.80546852529848
0.5,1.6,0.5,0.2,9.90781181984318
0.5,1.6,0.5,0.3,9.95735871862177
0.5,1.6,0.5,0.4,9.97562711432086
0.5,1.6,0.5,0.5,9.99721019565976
0.5,1.6,0.5,0.6,9.99927845305703
0.5,1.6,0.5,0.7,9.99998199899316
0.5,1.6,0.5,0.8,9.99996350443754
0.5,1.6,0.5,0.9,9.99997449071025
0.5,1.6,0.5,1,9.99998415227136
0.5,1.6,0.6,0.1,9.95310430264942
0.5,1.6,0.6,0.2,9.97936441684171
0.5,1.6,0.6,0.3,9.99128441741977
0.5,1.6,0.6,0.4,9.99965089462613
0.5,1.6,0.6,0.5,9.99862561755415
0.5,1.6,0.6,0.6,9.99998706947497
0.5,1.6,0.6,0.7,9.99998480510519
0.5,1.6,0.6,0.8,9.99998665692345
0.5,1.6,0.6,0.9,9.99998600049079
0.5,1.6,0.6,1,9.99999210022272
0.5,1.6,0.7,0.1,9.98170363326288
0.5,1.6,0.7,0.2,9.9950517325989
0.5,1.6,0.7,0.3,9.99959423045063
0.5,1.6,0.7,0.4,9.99973415634869
0.5,1.6,0.7,0.5,9.99999483113059
0.5,1.6,0.7,0.6,9.99998455162161
0.5,1.6,0.7,0.7,9.99999232405338
0.5,1.6,0.7,0.8,9.99998704236582
0.5,1.6,0.7,0.9,9.9999929205458
0.5,1.6,0.7,1,9.99998156274777
0.5,1.6,0.8,0.1,9.99931070727225
0.5,1.6,0.8,0.2,9.9997997273687
0.5,1.6,0.8,0.3,9.99984876323066
0.5,1.6,0.8,0.4,9.99998755880622
0.5,1.6,0.8,0.5,9.99998821401295
0.5,1.6,0.8,0.6,9.99996026442839
0.5,1.6,0.8,0.7,9.99998771213604
0.5,1.6,0.8,0.8,9.99998760371261
0.5,1.6,0.8,0.9,9.99999088735223
0.5,1.6,0.8,1,9.99997982198618
0.5,1.6,0.9,0.1,9.99998248284087
0.5,1.6,0.9,0.2,9.99998492472239
0.5,1.6,0.9,0.3,9.99999555524776
0.5,1.6,0.9,0.4,9.99999308426183
0.5,1.6,0.9,0.5,9.99999125435428
0.5,1.6,0.9,0.6,9.99999341252616
0.5,1.6,0.9,0.7,9.99996994068507
0.5,1.6,0.9,0.8,9.99997646190496
0.5,1.6,0.9,0.9,9.99999019617862
0.5,1.6,0.9,1,9.99997391264732
0.5,1.6,1,0.1,9.99999060423154
0.5,1.6,1,0.2,9.99999312274297
0.5,1.6,1,0.3,9.99997973843275
0.5,1.6,1,0.4,9.99998450422749
0.5,1.6,1,0.5,9.99998764015833
0.5,1.6,1,0.6,9.99997985630718
0.5,1.6,1,0.7,9.99997873992272
0.5,1.6,1,0.8,9.99996136052975
0.5,1.6,1,0.9,9.99997874469494
0.5,1.6,1,1,9.9999854403456
0.5,1.7,0.1,0.1,9.99988807011396
0.5,1.7,0.1,0.2,9.99974824404367
0.5,1.7,0.1,0.3,9.99986504338666
0.5,1.7,0.1,0.4,9.99969265093713
0.5,1.7,0.1,0.5,9.99971268734645
0.5,1.7,0.1,0.6,9.99995517208678
0.5,1.7,0.1,0.7,9.99952508155492
0.5,1.7,0.1,0.8,9.99983624350477
0.5,1.7,0.1,0.9,9.99976343606112
0.5,1.7,0.1,1,9.99986321250576
0.5,1.7,0.2,0.1,9.82752452756018
0.5,1.7,0.2,0.2,9.84673126547749
0.5,1.7,0.2,0.3,9.8746065124915
0.5,1.7,0.2,0.4,9.90084380713287
0.5,1.7,0.2,0.5,9.93346349100927
0.5,1.7,0.2,0.6,9.97106779626136
0.5,1.7,0.2,0.7,9.9597159432795
0.5,1.7,0.2,0.8,9.98292095539723
0.5,1.7,0.2,0.9,9.97453279463722
0.5,1.7,0.2,1,9.99468940569627
0.5,1.7,0.3,0.1,9.56146376587604
0.5,1.7,0.3,0.2,9.73228068687897
0.5,1.7,0.3,0.3,9.78488929345727
0.5,1.7,0.3,0.4,9.84566607420245
0.5,1.7,0.3,0.5,9.88061726698251
0.5,1.7,0.3,0.6,9.94811881816646
0.5,1.7,0.3,0.7,9.97631919286567
0.5,1.7,0.3,0.8,9.9904263647202
0.5,1.7,0.3,0.9,9.99684344648038
0.5,1.7,0.3,1,9.99852418148084
0.5,1.7,0.4,0.1,9.65937519812642
0.5,1.7,0.4,0.2,9.75605773997299
0.5,1.7,0.4,0.3,9.84731312946835
0.5,1.7,0.4,0.4,9.9067244692857
0.5,1.7,0.4,0.5,9.97309362902623
0.5,1.7,0.4,0.6,9.97734711592981
0.5,1.7,0.4,0.7,9.99564202367057
0.5,1.7,0.4,0.8,9.99856723175735
0.5,1.7,0.4,0.9,9.99807520859455
0.5,1.7,0.4,1,9.9999650867278
0.5,1.7,0.5,0.1,9.80546852529848
0.5,1.7,0.5,0.2,9.90781181984318
0.5,1.7,0.5,0.3,9.95735871862177
0.5,1.7,0.5,0.4,9.97562711432086
0.5,1.7,0.5,0.5,9.99721019565976
0.5,1.7,0.5,0.6,9.99927845305703
0.5,1.7,0.5,0.7,9.99998199899316
0.5,1.7,0.5,0.8,9.99996350443754
0.5,1.7,0.5,0.9,9.99997449071025
0.5,1.7,0.5,1,9.99998415227136
0.5,1.7,0.6,0.1,9.95310430264942
0.5,1.7,0.6,0.2,9.97936441684171
0.5,1.7,0.6,0.3,9.99128441741977
0.5,1.7,0.6,0.4,9.99965089462613
0.5,1.7,0.6,0.5,9.99862561755415
0.5,1.7,0.6,0.6,9.99998706947497
0.5,1.7,0.6,0.7,9.99998480510519
0.5,1.7,0.6,0.8,9.99998665692345
0.5,1.7,0.6,0.9,9.99998600049079
0.5,1.7,0.6,1,9.99999210022272
0.5,1.7,0.7,0.1,9.98170363326288
0.5,1.7,0.7,0.2,9.9950517325989
0.5,1.7,0.7,0.3,9.99959423045063
0.5,1.7,0.7,0.4,9.99973415634869
0.5,1.7,0.7,0.5,9.99999483113059
0.5,1.7,0.7,0.6,9.99998455162161
0.5,1.7,0.7,0.7,9.99999232405338
0.5,1.7,0.7,0.8,9.99998704236582
0.5,1.7,0.7,0.9,9.9999929205458
0.5,1.7,0.7,1,9.99998156274777
0.5,1.7,0.8,0.1,9.99931070727225
0.5,1.7,0.8,0.2,9.9997997273687
0.5,1.7,0.8,0.3,9.99984876323066
0.5,1.7,0.8,0.4,9.99998755880622
0.5,1.7,0.8,0.5,9.99998821401295
0.5,1.7,0.8,0.6,9.99996026442839
0.5,1.7,0.8,0.7,9.99998771213604
0.5,1.7,0.8,0.8,9.99998760371261
0.5,1.7,0.8,0.9,9.99999088735223
0.5,1.7,0.8,1,9.99997982198618
0.5,1.7,0.9,0.1,9.99998248284087
0.5,1.7,0.9,0.2,9.99998492472239
0.5,1.7,0.9,0.3,9.99999555524776
0.5,1.7,0.9,0.4,9.99999308426183
0.5,1.7,0.9,0.5,9.99999125435428
0.5,1.7,0.9,0.6,9.99999341252616
0.5,1.7,0.9,0.7,9.99996994068507
0.5,1.7,0.9,0.8,9.99997646190496
0.5,1.7,0.9,0.9,9.99999019617862
0.5,1.7,0.9,1,9.99997391264732
0.5,1.7,1,0.1,9.99999060423154
0.5,1.7,1,0.2,9.99999312274297
0.5,1.7,1,0.3,9.99997973843275
0.5,1.7,1,0.4,9.99998450422749
0.5,1.7,1,0.5,9.99998764015833
0.5,1.7,1,0.6,9.99997985630718
0.5,1.7,1,0.7,9.99997873992272
0.5,1.7,1,0.8,9.99996136052975
0.5,1.7,1,0.9,9.99997874469494
0.5,1.7,1,1,9.9999854403456
0.5,1.8,0.1,0.1,9.99988807011396
0.5,1.8,0.1,0.2,9.99974824404367
0.5,1.8,0.1,0.3,9.99986504338666
0.5,1.8,0.1,0.4,9.99969265093713
0.5,1.8,0.1,0.5,9.99971268734645
0.5,1.8,0.1,0.6,9.99995517208678
0.5,1.8,0.1,0.7,9.99952508155492
0.5,1.8,0.1,0.8,9.99983624350477
0.5,1.8,0.1,0.9,9.99976343606112
0.5,1.8,0.1,1,9.99986321250576
0.5,1.8,0.2,0.1,9.82752452756018
0.5,1.8,0.2,0.2,9.84673126547749
0.5,1.8,0.2,0.3,9.8746065124915
0.5,1.8,0.2,0.4,9.90084380713287
0.5,1.8,0.2,0.5,9.93346349100927
0.5,1.8,0.2,0.6,9.97106779626136
0.5,1.8,0.2,0.7,9.9597159432795
0.5,1.8,0.2,0.8,9.98292095539723
0.5,1.8,0.2,0.9,9.97453279463722
0.5,1.8,0.2,1,9.99468940569627
0.5,1.8,0.3,0.1,9.56146376587604
0.5,1.8,0.3,0.2,9.73228068687897
0.5,1.8,0.3,0.3,9.78488929345727
0.5,1.8,0.3,0.4,9.84566607420245
0.5,1.8,0.3,0.5,9.88061726698251
0.5,1.8,0.3,0.6,9.94811881816646
0.5,1.8,0.3,0.7,9.97631919286567
0.5,1.8,0.3,0.8,9.9904263647202
0.5,1.8,0.3,0.9,9.99684344648038
0.5,1.8,0.3,1,9.99852418148084
0.5,1.8,0.4,0.1,9.65937519812642
0.5,1.8,0.4,0.2,9.75605773997299
0.5,1.8,0.4,0.3,9.84731312946835
0.5,1.8,0.4,0.4,9.9067244692857
0.5,1.8,0.4,0.5,9.97309362902623
0.5,1.8,0.4,0.6,9.97734711592981
0.5,1.8,0.4,0.7,9.99564202367057
0.5,1.8,0.4,0.8,9.99856723175735
0.5,1.8,0.4,0.9,9.99807520859455
0.5,1.8,0.4,1,9.9999650867278
0.5,1.8,0.5,0.1,9.80546852529848
0.5,1.8,0.5,0.2,9.90781181984318
0.5,1.8,0.5,0.3,9.95735871862177
0.5,1.8,0.5,0.4,9.97562711432086
0.5,1.8,0.5,0.5,9.99721019565976
0.5,1.8,0.5,0.6,9.99927845305703
0.5,1.8,0.5,0.7,9.99998199899316
0.5,1.8,0.5,0.8,9.99996350443754
0.5,1.8,0.5,0.9,9.99997449071025
0.5,1.8,0.5,1,9.99998415227136
0.5,1.8,0.6,0.1,9.95310430264942
0.5,1.8,0.6,0.2,9.97936441684171
0.5,1.8,0.6,0.3,9.99128441741977
0.5,1.8,0.6,0.4,9.99965089462613
0.5,1.8,0.6,0.5,9.99862561755415
0.5,1.8,0.6,0.6,9.99998706947497
0.5,1.8,0.6,0.7,9.99998480510519
0.5,1.8,0.6,0.8,9.99998665692345
0.5,1.8,0.6,0.9,9.99998600049079
0.5,1.8,0.6,1,9.99999210022272
0.5,1.8,0.7,0.1,9.98170363326288
0.5,1.8,0.7,0.2,9.9950517325989
0.5,1.8,0.7,0.3,9.99959423045063
0.5,1.8,0.7,0.4,9.99973415634869
0.5,1.8,0.7,0.5,9.99999483113059
0.5,1.8,0.7,0.6,9.99998455162161
0.5,1.8,0.7,0.7,9.99999232405338
0.5,1.8,0.7,0.8,9.99998704236582
0.5,1.8,0.7,0.9,9.9999929205458
0.5,1.8,0.7,1,9.99998156274777
0.5,1.8,0.8,0.1,9.99931070727225
0.5,1.8,0.8,0.2,9.9997997273687
0.5,1.8,0.8,0.3,9.99984876323066
0.5,1.8,0.8,0.4,9.99998755880622
0.5,1.8,0.8,0.5,9.99998821401295
0.5,1.8,0.8,0.6,9.99996026442839
0.5,1.8,0.8,0.7,9.99998771213604
0.5,1.8,0.8,0.8,9.99998760371261
0.5,1.8,0.8,0.9,9.99999088735223
0.5,1.8,0.8,1,9.99997982198618
0.5,1.8,0.9,0.1,9.99998248284087
0.5,1.8,0.9,0.2,9.99998492472239
0.5,1.8,0.9,0.3,9.99999555524776
0.5,1.8,0.9,0.4,9.99999308426183
0.5,1.8,0.9,0.5,9.99999125435428
0.5,1.8,0.9,0.6,9.99999341252616
0.5,1.8,0.9,0.7,9.99996994068507
0.5,1.8,0.9,0.8,9.99997646190496
0.5,1.8,0.9,0.9,9.99999019617862
0.5,1.8,0.9,1,9.99997391264732
0.5,1.8,1,0.1,9.99999060423154
0.5,1.8,1,0.2,9.99999312274297
0.5,1.8,1,0.3,9.99997973843275
0.5,1.8,1,0.4,9.99998450422749
0.5,1.8,1,0.5,9.99998764015833
0.5,1.8,1,0.6,9.99997985630718
0.5,1.8,1,0.7,9.99997873992272
0.5,1.8,1,0.8,9.99996136052975
0.5,1.8,1,0.9,9.99997874469494
0.5,1.8,1,1,9.9999854403456
0.5,1.9,0.1,0.1,9.99988807011396
0.5,1.9,0.1,0.2,9.99974824404367
0.5,1.9,0.1,0.3,9.99986504338666
0.5,1.9,0.1,0.4,9.99969265093713
0.5,1.9,0.1,0.5,9.99971268734645
0.5,1.9,0.1,0.6,9.99995517208678
0.5,1.9,0.1,0.7,9.99952508155492
0.5,1.9,0.1,0.8,9.99983624350477
0.5,1.9,0.1,0.9,9.99976343606112
0.5,1.9,0.1,1,9.99986321250576
0.5,1.9,0.2,0.1,9.82752452756018
0.5,1.9,0.2,0.2,9.84673126547749
0.5,1.9,0.2,0.3,9.8746065124915
0.5,1.9,0.2,0.4,9.90084380713287
0.5,1.9,0.2,0.5,9.93346349100927
0.5,1.9,0.2,0.6,9.97106779626136
0.5,1.9,0.2,0.7,9.9597159432795
0.5,1.9,0.2,0.8,9.98292095539723
0.5,1.9,0.2,0.9,9.97453279463722
0.5,1.9,0.2,1,9.99468940569627
0.5,1.9,0.3,0.1,9.56146376587604
0.5,1.9,0.3,0.2,9.73228068687897
0.5,1.9,0.3,0.3,9.78488929345727
0.5,1.9,0.3,0.4,9.84566607420245
0.5,1.9,0.3,0.5,9.88061726698251
0.5,1.9,0.3,0.6,9.94811881816646
0.5,1.9,0.3,0.7,9.97631919286567
0.5,1.9,0.3,0.8,9.9904263647202
0.5,1.9,0.3,0.9,9.99684344648038
0.5,1.9,0.3,1,9.99852418148084
0.5,1.9,0.4,0.1,9.65937519812642
0.5,1.9,0.4,0.2,9.75605773997299
0.5,1.9,0.4,0.3,9.84731312946835
0.5,1.9,0.4,0.4,9.9067244692857
0.5,1.9,0.4,0.5,9.97309362902623
0.5,1.9,0.4,0.6,9.97734711592981
0.5,1.9,0.4,0.7,9.99564202367057
0.5,1.9,0.4,0.8,9.99856723175735
0.5,1.9,0.4,0.9,9.99807520859455
0.5,1.9,0.4,1,9.9999650867278
0.5,1.9,0.5,0.1,9.80546852529848
0.5,1.9,0.5,0.2,9.90781181984318
0.5,1.9,0.5,0.3,9.95735871862177
0.5,1.9,0.5,0.4,9.97562711432086
0.5,1.9,0.5,0.5,9.99721019565976
0.5,1.9,0.5,0.6,9.99927845305703
0.5,1.9,0.5,0.7,9.99998199899316
0.5,1.9,0.5,0.8,9.99996350443754
0.5,1.9,0.5,0.9,9.99997449071025
0.5,1.9,0.5,1,9.99998415227136
0.5,1.9,0.6,0.1,9.95310430264942
0.5,1.9,0.6,0.2,9.97936441684171
0.5,1.9,0.6,0.3,9.99128441741977
0.5,1.9,0.6,0.4,9.99965089462613
0.5,1.9,0.6,0.5,9.99862561755415
0.5,1.9,0.6,0.6,9.99998706947497
0.5,1.9,0.6,0.7,9.99998480510519
0.5,1.9,0.6,0.8,9.99998665692345
0.5,1.9,0.6,0.9,9.99998600049079
0.5,1.9,0.6,1,9.99999210022272
0.5,1.9,0.7,0.1,9.98170363326288
0.5,1.9,0.7,0.2,9.9950517325989
0.5,1.9,0.7,0.3,9.99959423045063
0.5,1.9,0.7,0.4,9.99973415634869
0.5,1.9,0.7,0.5,9.99999483113059
0.5,1.9,0.7,0.6,9.99998455162161
0.5,1.9,0.7,0.7,9.99999232405338
0.5,1.9,0.7,0.8,9.99998704236582
0.5,1.9,0.7,0.9,9.9999929205458
0.5,1.9,0.7,1,9.99998156274777
0.5,1.9,0.8,0.1,9.99931070727225
0.5,1.9,0.8,0.2,9.9997997273687
0.5,1.9,0.8,0.3,9.99984876323066
0.5,1.9,0.8,0.4,9.99998755880622
0.5,1.9,0.8,0.5,9.99998821401295
0.5,1.9,0.8,0.6,9.99996026442839
0.5,1.9,0.8,0.7,9.99998771213604
0.5,1.9,0.8,0.8,9.99998760371261
0.5,1.9,0.8,0.9,9.99999088735223
0.5,1.9,0.8,1,9.99997982198618
0.5,1.9,0.9,0.1,9.99998248284087
0.5,1.9,0.9,0.2,9.99998492472239
0.5,1.9,0.9,0.3,9.99999555524776
0.5,1.9,0.9,0.4,9.99999308426183
0.5,1.9,0.9,0.5,9.99999125435428
0.5,1.9,0.9,0.6,9.99999341252616
0.5,1.9,0.9,0.7,9.99996994068507
0.5,1.9,0.9,0.8,9.99997646190496
0.5,1.9,0.9,0.9,9.99999019617862
0.5,1.9,0.9,1,9.99997391264732
0.5,1.9,1,0.1,9.99999060423154
0.5,1.9,1,0.2,9.99999312274297
0.5,1.9,1,0.3,9.99997973843275
0.5,1.9,1,0.4,9.99998450422749
0.5,1.9,1,0.5,9.99998764015833
0.5,1.9,1,0.6,9.99997985630718
0.5,1.9,1,0.7,9.99997873992272
0.5,1.9,1,0.8,9.99996136052975
0.5,1.9,1,0.9,9.99997874469494
0.5,1.9,1,1,9.9999854403456
0.6,1,0.1,0.1,9.99982902161475
0.6,1,0.1,0.2,9.99975396191789
0.6,1,0.1,0.3,9.99967493657385
0.6,1,0.1,0.4,9.99979523734826
0.6,1,0.1,0.5,9.99931166308795
0.6,1,0.1,0.6,9.99983314373855
0.6,1,0.1,0.7,9.99996202094527
0.6,1,0.1,0.8,9.99997959391665
0.6,1,0.1,0.9,9.99995639039557
0.6,1,0.1,1,9.9998576445654
0.6,1,0.2,0.1,9.88023010213616
0.6,1,0.2,0.2,9.8823363210213
0.6,1,0.2,0.3,9.90369241653478
0.6,1,0.2,0.4,9.93310556537847
0.6,1,0.2,0.5,9.96162702009599
0.6,1,0.2,0.6,9.94954852639538
0.6,1,0.2,0.7,9.96438324089546
0.6,1,0.2,0.8,9.98582764353312
0.6,1,0.2,0.9,9.99204236203371
0.6,1,0.2,1,9.9966366878926
0.6,1,0.3,0.1,9.69286555564576
0.6,1,0.3,0.2,9.78804947692529
0.6,1,0.3,0.3,9.87413484863407
0.6,1,0.3,0.4,9.90512731285049
0.6,1,0.3,0.5,9.92078788453068
0.6,1,0.3,0.6,9.98369167591208
0.6,1,0.3,0.7,9.98525137308567
0.6,1,0.3,0.8,9.99260624713168
0.6,1,0.3,0.9,9.99327510973919
0.6,1,0.3,1,9.99912779933095
0.6,1,0.4,0.1,9.91099773140917
0.6,1,0.4,0.2,9.89424004665244
0.6,1,0.4,0.3,9.93663652198165
0.6,1,0.4,0.4,9.96531544978574
0.6,1,0.4,0.5,9.99404920834342
0.6,1,0.4,0.6,9.99164152905358
0.6,1,0.4,0.7,9.99889690030132
0.6,1,0.4,0.8,9.99995523353604
0.6,1,0.4,0.9,9.99999087045974
0.6,1,0.4,1,9.99997881291446
0.6,1,0.5,0.1,9.96384444937115
0.6,1,0.5,0.2,9.98750620743774
0.6,1,0.5,0.3,9.98450315787142
0.6,1,0.5,0.4,9.99982011418028
0.6,1,0.5,0.5,9.99972722786145
0.6,1,0.5,0.6,9.99983298682318
0.6,1,0.5,0.7,9.99999223320018
0.6,1,0.5,0.8,9.99998878064248
0.6,1,0.5,0.9,9.99999213801567
0.6,1,0.5,1,9.9999690928127
0.6,1,0.6,0.1,9.99734287447177
0.6,1,0.6,0.2,9.99887135222185
0.6,1,0.6,0.3,9.99973353641505
0.6,1,0.6,0.4,9.99998108019276
0.6,1,0.6,0.5,9.99998814590252
0.6,1,0.6,0.6,9.99997324729611
0.6,1,0.6,0.7,9.99999083792855
0.6,1,0.6,0.8,9.99998212495584
0.6,1,0.6,0.9,9.99996856101857
0.6,1,0.6,1,9.99997339030698
0.6,1,0.7,0.1,9.99993871671021
0.6,1,0.7,0.2,9.99994604517385
0.6,1,0.7,0.3,9.99997516208469
0.6,1,0.7,0.4,9.99999312971576
0.6,1,0.7,0.5,9.99996724816524
0.6,1,0.7,0.6,9.99998707310195
0.6,1,0.7,0.7,9.99996936073698
0.6,1,0.7,0.8,9.99997763719439
0.6,1,0.7,0.9,9.99999287213702
0.6,1,0.7,1,9.99997741142685
0.6,1,0.8,0.1,9.99998498160499
0.6,1,0.8,0.2,9.99999358930965
0.6,1,0.8,0.3,9.99999451861166
0.6,1,0.8,0.4,9.99998960313058
0.6,1,0.8,0.5,9.99997486747072
0.6,1,0.8,0.6,9.99998452921813
0.6,1,0.8,0.7,9.99997010895414
0.6,1,0.8,0.8,9.99998859326051
0.6,1,0.8,0.9,9.99998756857164
0.6,1,0.8,1,9.99997224742394
0.6,1,0.9,0.1,9.99998735688039
0.6,1,0.9,0.2,9.99998560580846
0.6,1,0.9,0.3,9.99998899534651
0.6,1,0.9,0.4,9.9999825861571
0.6,1,0.9,0.5,9.99998500014277
0.6,1,0.9,0.6,9.99997973308458
0.6,1,0.9,0.7,9.99998602830196
0.6,1,0.9,0.8,9.99996354158615
0.6,1,0.9,0.9,9.99997511225853
0.6,1,0.9,1,9.99997838694071
0.6,1,1,0.1,9.99997582321655
0.6,1,1,0.2,9.99997379944609
0.6,1,1,0.3,9.9999727405635
0.6,1,1,0.4,9.99996453737161
0.6,1,1,0.5,9.99996474475431
0.6,1,1,0.6,9.99997809821361
0.6,1,1,0.7,9.99997909254775
0.6,1,1,0.8,9.99995322587555
0.6,1,1,0.9,9.9999900197468
0.6,1,1,1,9.99997997892418
0.6,1.1,0.1,0.1,9.99982902161475
0.6,1.1,0.1,0.2,9.99975396191789
0.6,1.1,0.1,0.3,9.99967493657385
0.6,1.1,0.1,0.4,9.99979523734826
0.6,1.1,0.1,0.5,9.99931166308795
0.6,1.1,0.1,0.6,9.99983314373855
0.6,1.1,0.1,0.7,9.99996202094527
0.6,1.1,0.1,0.8,9.99997959391665
0.6,1.1,0.1,0.9,9.99995639039557
0.6,1.1,0.1,1,9.9998576445654
0.6,1.1,0.2,0.1,9.88023010213616
0.6,1.1,0.2,0.2,9.8823363210213
0.6,1.1,0.2,0.3,9.90369241653478
0.6,1.1,0.2,0.4,9.93310556537847
0.6,1.1,0.2,0.5,9.96162702009599
0.6,1.1,0.2,0.6,9.94954852639538
0.6,1.1,0.2,0.7,9.96438324089546
0.6,1.1,0.2,0.8,9.98582764353312
0.6,1.1,0.2,0.9,9.99204236203371
0.6,1.1,0.2,1,9.9966366878926
0.6,1.1,0.3,0.1,9.69286555564576
0.6,1.1,0.3,0.2,9.78804947692529
0.6,1.1,0.3,0.3,9.87413484863407
0.6,1.1,0.3,0.4,9.90512731285049
0.6,1.1,0.3,0.5,9.92078788453068
0.6,1.1,0.3,0.6,9.98369167591208
0.6,1.1,0.3,0.7,9.98525137308567
0.6,1.1,0.3,0.8,9.99260624713168
0.6,1.1,0.3,0.9,9.99327510973919
0.6,1.1,0.3,1,9.99912779933095
